iso3,district_id,district_name,region,year,pf_incidence_rate,pf_incidence_min,pf_incidence_max,precipitation_sum_mm,rainy_season_precip_mm,precip_anomaly_mm,temp_mean_c,temp_max_c,temp_min_c,relative_humidity_mean
BEN,BEN.6.5_1,DjougouRural,Donga,2020,0.42183,0.29507,0.52645,979.5,911.0,-251.35,25.98,32.62,21.1,63.61
BEN,BEN.6.5_1,DjougouRural,Donga,2021,0.39385,0.2945,0.48658,950.5,891.3,-280.35,26.18,33.08,21.16,62.45
BEN,BEN.6.5_1,DjougouRural,Donga,2022,0.38464,0.3228,0.44985,1180.7,1055.9,-50.15,25.6,32.47,20.7,61.94
BEN,BEN.6.5_1,DjougouRural,Donga,2023,0.38324,0.34332,0.42676,1025.8,969.0,-205.05,26.22,33.23,21.28,63.16
BEN,BEN.6.5_1,DjougouRural,Donga,2024,0.38438,0.34371,0.42528,1016.7,934.2,-214.15,26.5,33.46,21.51,60.82
BEN,BEN.6.5_1,DjougouRural,Donga,2025,0.3806,0.34751,0.42471,925.4,898.2,-305.45,27.11,32.92,22.36,60.58
BEN,BEN.6.6_1,DjougouUrbain,Donga,2000,0.41145,0.38249,0.43261,1301.2,1267.9,82.05,26.31,32.45,21.22,59.53
BEN,BEN.6.6_1,DjougouUrbain,Donga,2001,0.46072,0.43367,0.47904,1136.0,1029.5,-83.15,26.45,32.61,21.25,58.74
BEN,BEN.6.6_1,DjougouUrbain,Donga,2002,0.4946,0.47171,0.51336,1619.5,1515.3,400.35,26.31,32.29,21.49,62.72
BEN,BEN.6.6_1,DjougouUrbain,Donga,2003,0.524,0.49925,0.54397,1373.2,1238.2,154.05,26.56,32.54,21.62,62.46
BEN,BEN.6.6_1,DjougouUrbain,Donga,2004,0.54942,0.53053,0.56394,1302.2,1109.8,83.05,26.23,32.21,21.36,64.56
BEN,BEN.6.6_1,DjougouUrbain,Donga,2005,0.57218,0.55865,0.5838,1191.5,1068.8,-27.65,26.55,32.53,21.72,63.36
BEN,BEN.6.6_1,DjougouUrbain,Donga,2006,0.58776,0.57843,0.59388,1373.3,1334.4,154.15,26.53,32.47,21.67,62.27
BEN,BEN.6.6_1,DjougouUrbain,Donga,2007,0.58884,0.58078,0.59397,1189.8,1097.5,-29.35,26.18,32.19,21.35,62.42
BEN,BEN.6.6_1,DjougouUrbain,Donga,2008,0.58644,0.57819,0.59131,1296.8,1227.9,77.65,26.21,32.33,21.26,60.2
BEN,BEN.6.6_1,DjougouUrbain,Donga,2009,0.5905,0.58303,0.59476,1390.2,1248.3,171.05,26.32,32.24,21.65,65.81
BEN,BEN.6.6_1,DjougouUrbain,Donga,2010,0.59553,0.58932,0.59859,1440.8,1326.0,221.65,26.54,32.33,21.85,64.66
BEN,BEN.6.6_1,DjougouUrbain,Donga,2011,0.58811,0.57093,0.5961,1045.2,972.6,-173.95,26.36,32.42,21.47,62.83
BEN,BEN.6.6_1,DjougouUrbain,Donga,2012,0.56982,0.54043,0.58602,1500.6,1356.0,281.45,25.99,31.78,21.36,65.95
BEN,BEN.6.6_1,DjougouUrbain,Donga,2013,0.54313,0.5092,0.5676,1269.3,1133.2,50.15,26.45,32.28,21.78,64.76
BEN,BEN.6.6_1,DjougouUrbain,Donga,2014,0.52438,0.48905,0.55035,1444.4,1247.2,225.25,26.35,32.18,21.65,65.34
BEN,BEN.6.6_1,DjougouUrbain,Donga,2015,0.52281,0.48589,0.54918,1164.4,1048.1,-54.75,26.57,32.61,21.65,61.07
BEN,BEN.6.6_1,DjougouUrbain,Donga,2016,0.53347,0.49679,0.55938,1458.5,1249.0,239.35,26.77,32.69,21.99,63.05
BEN,BEN.6.6_1,DjougouUrbain,Donga,2017,0.50507,0.45436,0.54743,1006.0,967.9,-213.15,26.48,32.08,21.8,59.16
BEN,BEN.6.6_1,DjougouUrbain,Donga,2018,0.45201,0.39487,0.5093,1059.2,911.0,-159.95,25.92,31.44,21.53,63.54
BEN,BEN.6.6_1,DjougouUrbain,Donga,2019,0.41577,0.36141,0.47376,1122.2,1077.7,-96.95,26.2,31.61,21.76,63.97
BEN,BEN.6.6_1,DjougouUrbain,Donga,2020,0.37455,0.32697,0.42718,920.4,847.0,-298.75,26.35,31.93,21.57,59.55
BEN,BEN.6.6_1,DjougouUrbain,Donga,2021,0.35218,0.31031,0.39418,826.9,779.4,-392.25,26.66,32.56,21.67,57.67
BEN,BEN.6.6_1,DjougouUrbain,Donga,2022,0.35334,0.32053,0.38152,1144.6,1001.2,-74.55,25.84,31.62,21.05,58.69
BEN,BEN.6.6_1,DjougouUrbain,Donga,2023,0.35786,0.32446,0.38088,1008.5,937.5,-210.65,26.36,32.39,21.57,60.33
BEN,BEN.6.6_1,DjougouUrbain,Donga,2024,0.3582,0.32652,0.38048,1110.3,1006.9,-108.85,26.79,32.86,21.88,57.45
BEN,BEN.6.6_1,DjougouUrbain,Donga,2025,0.35724,0.32971,0.37733,1002.8,974.2,-216.35,26.98,32.34,22.48,60.56
BEN,BEN.7.1_1,Aplahoué,Kouffo,2000,0.4783,0.43382,0.50757,1124.4,1020.7,23.54,26.47,31.95,23.05,77.13
BEN,BEN.7.1_1,Aplahoué,Kouffo,2001,0.46834,0.41004,0.49496,939.8,765.2,-161.06,26.39,31.73,23.11,77.81
BEN,BEN.7.1_1,Aplahoué,Kouffo,2002,0.48766,0.42188,0.51478,1252.2,976.6,151.34,26.33,31.64,22.97,78.45
BEN,BEN.7.1_1,Aplahoué,Kouffo,2003,0.53701,0.47244,0.56425,1139.3,890.5,38.44,26.62,31.96,23.37,79.22
BEN,BEN.7.1_1,Aplahoué,Kouffo,2004,0.58228,0.54568,0.59311,1099.8,871.3,-1.06,26.48,31.79,23.21,79.1
BEN,BEN.7.1_1,Aplahoué,Kouffo,2005,0.59402,0.55742,0.59919,997.8,744.4,-103.06,26.62,31.86,23.3,78.05
BEN,BEN.7.1_1,Aplahoué,Kouffo,2006,0.59562,0.5561,0.59764,1269.7,1053.0,168.84,26.56,31.72,23.38,79.24
BEN,BEN.7.1_1,Aplahoué,Kouffo,2007,0.59277,0.55077,0.59455,1112.4,935.8,11.54,26.52,32.02,22.95,76.66
BEN,BEN.7.1_1,Aplahoué,Kouffo,2008,0.58693,0.52607,0.59296,1134.5,935.7,33.64,26.51,32.01,22.96,76.36
BEN,BEN.7.1_1,Aplahoué,Kouffo,2009,0.55589,0.46437,0.58635,1092.0,902.0,-8.86,26.71,32.08,23.34,77.98
BEN,BEN.7.1_1,Aplahoué,Kouffo,2010,0.47941,0.38105,0.53508,1302.3,1086.2,201.44,26.93,32.15,23.69,78.6
BEN,BEN.7.1_1,Aplahoué,Kouffo,2011,0.42405,0.32507,0.46895,1091.7,896.9,-9.16,26.44,31.81,23.05,77.97
BEN,BEN.7.1_1,Aplahoué,Kouffo,2012,0.43738,0.33553,0.48093,1353.7,1043.9,252.84,26.22,31.46,23.03,79.66
BEN,BEN.7.1_1,Aplahoué,Kouffo,2013,0.49872,0.39618,0.53581,899.3,668.4,-201.56,26.64,31.96,23.26,77.32
BEN,BEN.7.1_1,Aplahoué,Kouffo,2014,0.54335,0.45833,0.5681,1339.9,1066.4,239.04,26.45,31.57,23.34,80.0
BEN,BEN.7.1_1,Aplahoué,Kouffo,2015,0.57014,0.51409,0.57747,925.5,734.7,-175.36,26.64,32.07,23.17,75.99
BEN,BEN.7.1_1,Aplahoué,Kouffo,2016,0.57267,0.52367,0.57571,1406.5,1116.4,305.64,26.91,32.27,23.56,77.91
BEN,BEN.7.1_1,Aplahoué,Kouffo,2017,0.56769,0.51113,0.57308,1055.1,725.0,-45.76,26.87,32.39,23.43,77.26
BEN,BEN.7.1_1,Aplahoué,Kouffo,2018,0.53566,0.45036,0.55954,1050.9,846.4,-49.96,26.74,32.23,23.23,77.45
BEN,BEN.7.1_1,Aplahoué,Kouffo,2019,0.46651,0.37558,0.50287,1276.0,1045.2,175.14,26.91,32.27,23.6,79.21
BEN,BEN.7.1_1,Aplahoué,Kouffo,2020,0.39461,0.32571,0.43464,743.9,597.4,-356.96,27.03,32.76,23.3,74.78
BEN,BEN.7.1_1,Aplahoué,Kouffo,2021,0.37331,0.2927,0.41467,893.9,757.1,-206.96,27.3,33.19,23.66,75.52
BEN,BEN.7.1_1,Aplahoué,Kouffo,2022,0.37232,0.27833,0.41446,1091.9,880.7,-8.96,26.79,32.98,22.94,73.94
BEN,BEN.7.1_1,Aplahoué,Kouffo,2023,0.35714,0.25688,0.39675,1222.5,978.1,121.64,27.05,33.05,23.3,75.54
BEN,BEN.7.1_1,Aplahoué,Kouffo,2024,0.35222,0.25737,0.38502,946.0,697.3,-154.86,27.33,33.53,23.51,73.95
BEN,BEN.7.1_1,Aplahoué,Kouffo,2025,0.33928,0.25505,0.36597,861.3,667.6,-239.56,26.92,32.16,23.49,78.0
BEN,BEN.7.2_1,Djakotomey,Kouffo,2000,0.46336,0.44494,0.47792,1093.3,916.6,-79.99,26.15,31.23,23.05,79.68
BEN,BEN.7.2_1,Djakotomey,Kouffo,2001,0.44448,0.42308,0.45935,1114.0,842.5,-59.29,25.99,30.83,23.06,80.77
BEN,BEN.7.2_1,Djakotomey,Kouffo,2002,0.4602,0.43369,0.4783,1268.0,950.2,94.71,26.03,30.94,22.95,80.84
BEN,BEN.7.2_1,Djakotomey,Kouffo,2003,0.51304,0.48173,0.53325,1269.2,883.4,95.91,26.26,31.15,23.3,81.75
BEN,BEN.7.2_1,Djakotomey,Kouffo,2004,0.5726,0.55312,0.58434,1284.4,996.2,111.11,26.16,31.06,23.18,81.52
BEN,BEN.7.2_1,Djakotomey,Kouffo,2005,0.59271,0.58501,0.59694,1030.8,774.8,-142.49,26.29,31.15,23.28,80.5
BEN,BEN.7.2_1,Djakotomey,Kouffo,2006,0.59452,0.59171,0.59632,1326.9,1047.4,153.61,26.27,31.08,23.39,81.56
BEN,BEN.7.2_1,Djakotomey,Kouffo,2007,0.59042,0.58763,0.59202,1164.8,957.0,-8.49,26.21,31.39,22.93,79.18
BEN,BEN.7.2_1,Djakotomey,Kouffo,2008,0.57255,0.55898,0.57954,1205.6,954.0,32.31,26.2,31.33,22.95,79.11
BEN,BEN.7.2_1,Djakotomey,Kouffo,2009,0.49752,0.46213,0.52613,1128.3,885.6,-44.99,26.39,31.35,23.32,80.23
BEN,BEN.7.2_1,Djakotomey,Kouffo,2010,0.39715,0.35819,0.43449,1237.4,988.0,64.11,26.65,31.45,23.67,80.74
BEN,BEN.7.2_1,Djakotomey,Kouffo,2011,0.34437,0.31186,0.37394,1211.4,936.3,38.11,26.15,31.16,23.04,80.34
BEN,BEN.7.2_1,Djakotomey,Kouffo,2012,0.36045,0.33941,0.37857,1364.0,1017.4,190.71,25.99,30.84,23.05,81.63
BEN,BEN.7.2_1,Djakotomey,Kouffo,2013,0.42808,0.39869,0.44927,997.1,709.6,-176.19,26.33,31.22,23.26,79.72
BEN,BEN.7.2_1,Djakotomey,Kouffo,2014,0.48867,0.45487,0.52088,1432.8,1099.9,259.51,26.15,30.87,23.31,82.26
BEN,BEN.7.2_1,Djakotomey,Kouffo,2015,0.53927,0.51457,0.55915,1055.1,749.4,-118.19,26.29,31.25,23.16,78.69
BEN,BEN.7.2_1,Djakotomey,Kouffo,2016,0.56232,0.55246,0.56915,1444.1,1098.6,270.81,26.61,31.6,23.55,80.24
BEN,BEN.7.2_1,Djakotomey,Kouffo,2017,0.55149,0.52997,0.56094,1126.7,796.8,-46.59,26.73,31.94,23.54,80.37
BEN,BEN.7.2_1,Djakotomey,Kouffo,2018,0.49716,0.45972,0.52008,1079.8,885.0,-93.49,26.61,31.79,23.35,80.71
BEN,BEN.7.2_1,Djakotomey,Kouffo,2019,0.43092,0.38584,0.46074,1274.6,1048.4,101.31,26.83,31.86,23.73,82.09
BEN,BEN.7.2_1,Djakotomey,Kouffo,2020,0.37411,0.33094,0.40727,929.7,792.7,-243.59,26.88,32.34,23.45,78.22
BEN,BEN.7.2_1,Djakotomey,Kouffo,2021,0.37242,0.33412,0.39863,1132.9,962.5,-40.39,27.21,32.82,23.8,78.45
BEN,BEN.7.2_1,Djakotomey,Kouffo,2022,0.38504,0.35268,0.41004,1030.9,854.3,-142.39,26.66,32.7,23.02,77.19
BEN,BEN.7.2_1,Djakotomey,Kouffo,2023,0.37397,0.34761,0.39754,1205.7,978.6,32.41,26.98,32.91,23.41,78.45
BEN,BEN.7.2_1,Djakotomey,Kouffo,2024,0.35805,0.33572,0.38115,1117.8,808.5,-55.49,27.27,33.35,23.7,77.06
BEN,BEN.7.2_1,Djakotomey,Kouffo,2025,0.33321,0.31229,0.3544,980.2,739.8,-193.09,27.18,32.52,23.89,78.66
BEN,BEN.7.4_1,Klouékanmè,Kouffo,2000,0.46261,0.43393,0.48617,972.1,865.6,-53.82,26.38,31.43,23.22,78.81
BEN,BEN.7.4_1,Klouékanmè,Kouffo,2001,0.44162,0.40535,0.46813,888.3,709.4,-137.62,26.25,31.09,23.25,79.83
BEN,BEN.7.4_1,Klouékanmè,Kouffo,2002,0.4542,0.41497,0.4805,1133.9,873.1,107.98,26.24,31.12,23.12,80.08
BEN,BEN.7.4_1,Klouékanmè,Kouffo,2003,0.50162,0.46302,0.52946,1069.3,799.1,43.38,26.49,31.36,23.49,80.94
BEN,BEN.7.4_1,Klouékanmè,Kouffo,2004,0.56628,0.54235,0.58414,1019.0,807.4,-6.92,26.38,31.26,23.37,80.72
BEN,BEN.7.4_1,Klouékanmè,Kouffo,2005,0.59002,0.58107,0.59404,906.9,680.4,-119.02,26.52,31.34,23.45,79.69
BEN,BEN.7.4_1,Klouékanmè,Kouffo,2006,0.59404,0.59108,0.59611,1225.8,996.1,199.88,26.48,31.24,23.55,80.83
BEN,BEN.7.4_1,Klouékanmè,Kouffo,2007,0.59216,0.58927,0.59434,1016.5,856.4,-9.42,26.43,31.56,23.11,78.34
BEN,BEN.7.4_1,Klouékanmè,Kouffo,2008,0.58867,0.57944,0.59297,1029.7,826.9,3.78,26.42,31.5,23.13,78.25
BEN,BEN.7.4_1,Klouékanmè,Kouffo,2009,0.56065,0.52811,0.58566,966.1,781.4,-59.82,26.61,31.56,23.5,79.46
BEN,BEN.7.4_1,Klouékanmè,Kouffo,2010,0.48436,0.43878,0.5338,1102.2,918.5,76.28,26.86,31.67,23.84,80.11
BEN,BEN.7.4_1,Klouékanmè,Kouffo,2011,0.41402,0.37115,0.46141,1010.1,799.5,-15.82,26.37,31.32,23.21,79.54
BEN,BEN.7.4_1,Klouékanmè,Kouffo,2012,0.3951,0.35346,0.44433,1195.3,904.0,169.38,26.19,31.02,23.22,80.98
BEN,BEN.7.4_1,Klouékanmè,Kouffo,2013,0.42612,0.35803,0.47741,850.9,622.3,-175.02,26.54,31.41,23.43,79.0
BEN,BEN.7.4_1,Klouékanmè,Kouffo,2014,0.46495,0.38495,0.51554,1249.3,979.5,223.38,26.36,31.07,23.48,81.55
BEN,BEN.7.4_1,Klouékanmè,Kouffo,2015,0.52282,0.44292,0.56526,853.0,645.5,-172.92,26.53,31.48,23.35,77.7
BEN,BEN.7.4_1,Klouékanmè,Kouffo,2016,0.55695,0.503,0.57455,1276.7,992.5,250.78,26.84,31.79,23.75,79.43
BEN,BEN.7.4_1,Klouékanmè,Kouffo,2017,0.55386,0.50075,0.5704,951.6,662.9,-74.32,26.78,32.29,23.38,78.43
BEN,BEN.7.4_1,Klouékanmè,Kouffo,2018,0.51585,0.46072,0.5467,1066.7,855.1,40.78,26.67,32.15,23.17,78.45
BEN,BEN.7.4_1,Klouékanmè,Kouffo,2019,0.45875,0.41846,0.48795,1241.5,1014.0,215.58,26.84,32.13,23.54,80.16
BEN,BEN.7.4_1,Klouékanmè,Kouffo,2020,0.40373,0.37729,0.42871,772.2,635.4,-253.72,26.91,32.66,23.19,76.11
BEN,BEN.7.4_1,Klouékanmè,Kouffo,2021,0.39624,0.37679,0.42387,891.2,750.2,-134.72,27.23,33.15,23.59,76.69
BEN,BEN.7.4_1,Klouékanmè,Kouffo,2022,0.4029,0.38007,0.43137,1084.4,887.7,58.48,26.7,32.97,22.78,75.24
BEN,BEN.7.4_1,Klouékanmè,Kouffo,2023,0.38757,0.36332,0.41574,1131.0,915.1,105.08,26.97,33.05,23.18,76.76
BEN,BEN.7.4_1,Klouékanmè,Kouffo,2024,0.3726,0.35236,0.39678,959.2,689.8,-66.72,27.38,33.72,23.48,74.69
BEN,BEN.7.4_1,Klouékanmè,Kouffo,2025,0.3498,0.32889,0.36813,810.9,607.4,-215.02,27.37,33.05,23.78,75.63
BEN,BEN.7.5_1,Lalo,Kouffo,2000,0.50073,0.45387,0.53847,1251.0,1024.4,36.71,26.68,31.57,23.7,79.97
BEN,BEN.7.5_1,Lalo,Kouffo,2001,0.48727,0.42899,0.53588,1351.7,1008.3,137.41,26.52,31.15,23.69,81.15
BEN,BEN.7.5_1,Lalo,Kouffo,2002,0.49412,0.43602,0.54201,1389.4,1037.0,175.11,26.55,31.27,23.58,81.24
BEN,BEN.7.5_1,Lalo,Kouffo,2003,0.52124,0.47086,0.55884,1365.0,921.3,150.71,26.77,31.42,23.92,82.09
BEN,BEN.7.5_1,Lalo,Kouffo,2004,0.5616,0.53671,0.57765,1492.9,1154.4,278.61,26.68,31.36,23.83,81.85
BEN,BEN.7.5_1,Lalo,Kouffo,2005,0.58351,0.5766,0.58883,1119.4,811.0,-94.89,26.82,31.47,23.9,80.85
BEN,BEN.7.5_1,Lalo,Kouffo,2006,0.59026,0.58355,0.59329,1466.1,1128.7,251.81,26.8,31.37,24.02,81.87
BEN,BEN.7.5_1,Lalo,Kouffo,2007,0.58837,0.57924,0.59126,1308.4,1052.7,94.11,26.78,31.76,23.59,79.4
BEN,BEN.7.5_1,Lalo,Kouffo,2008,0.57518,0.54448,0.58807,1362.2,1063.2,147.91,26.76,31.69,23.62,79.48
BEN,BEN.7.5_1,Lalo,Kouffo,2009,0.52721,0.48386,0.56342,1228.6,954.6,14.31,26.92,31.69,23.97,80.55
BEN,BEN.7.5_1,Lalo,Kouffo,2010,0.45896,0.42829,0.50454,1350.0,1047.1,135.71,27.16,31.82,24.29,81.25
BEN,BEN.7.5_1,Lalo,Kouffo,2011,0.40041,0.37718,0.44329,1314.9,983.6,100.61,26.67,31.46,23.65,80.82
BEN,BEN.7.5_1,Lalo,Kouffo,2012,0.38357,0.34671,0.41383,1525.5,1112.7,311.21,26.51,31.15,23.68,82.08
BEN,BEN.7.5_1,Lalo,Kouffo,2013,0.40586,0.35604,0.4437,1148.2,819.8,-66.09,26.84,31.51,23.91,80.38
BEN,BEN.7.5_1,Lalo,Kouffo,2014,0.43842,0.38148,0.48174,1602.8,1201.1,388.51,26.65,31.14,23.91,82.84
BEN,BEN.7.5_1,Lalo,Kouffo,2015,0.49056,0.43476,0.52877,1194.4,844.4,-19.89,26.82,31.59,23.79,79.09
BEN,BEN.7.5_1,Lalo,Kouffo,2016,0.53542,0.48964,0.56298,1523.6,1121.6,309.31,27.16,31.94,24.22,80.49
BEN,BEN.7.5_1,Lalo,Kouffo,2017,0.53696,0.48601,0.56394,920.9,637.4,-293.39,27.21,32.45,24.04,79.3
BEN,BEN.7.5_1,Lalo,Kouffo,2018,0.50915,0.45502,0.54469,980.8,780.3,-233.49,27.06,32.35,23.81,79.61
BEN,BEN.7.5_1,Lalo,Kouffo,2019,0.47818,0.42372,0.52007,1165.7,968.3,-48.59,27.24,32.32,24.14,81.14
BEN,BEN.7.5_1,Lalo,Kouffo,2020,0.43963,0.38518,0.48185,724.1,608.5,-490.19,27.28,32.83,23.82,77.49
BEN,BEN.7.5_1,Lalo,Kouffo,2021,0.43879,0.39068,0.4779,980.4,818.3,-233.89,27.57,33.22,24.2,77.84
BEN,BEN.7.5_1,Lalo,Kouffo,2022,0.44128,0.39645,0.47584,918.4,731.9,-295.89,27.08,33.23,23.41,76.5
BEN,BEN.7.5_1,Lalo,Kouffo,2023,0.42612,0.38635,0.46066,1044.7,864.7,-169.59,27.42,33.34,23.88,77.53
BEN,BEN.7.5_1,Lalo,Kouffo,2024,0.40604,0.36496,0.44438,873.8,627.0,-340.49,27.75,33.83,24.16,75.99
BEN,BEN.7.5_1,Lalo,Kouffo,2025,0.3727,0.33667,0.40506,968.7,748.6,-245.59,27.38,32.45,24.18,79.04
BEN,BEN.7.6_1,Toviklin,Kouffo,2000,0.47871,0.46741,0.49302,972.1,865.6,-113.68,25.96,30.94,22.91,79.68
BEN,BEN.7.6_1,Toviklin,Kouffo,2001,0.45789,0.44569,0.47299,888.3,709.4,-197.48,25.8,30.54,22.92,80.82
BEN,BEN.7.6_1,Toviklin,Kouffo,2002,0.46823,0.45775,0.48381,1133.9,873.1,48.12,25.83,30.65,22.81,80.9
BEN,BEN.7.6_1,Toviklin,Kouffo,2003,0.51148,0.49827,0.52791,1069.3,799.1,-16.48,26.07,30.84,23.16,81.78
BEN,BEN.7.6_1,Toviklin,Kouffo,2004,0.56434,0.55513,0.57448,1019.0,807.4,-66.78,25.97,30.77,23.05,81.53
BEN,BEN.7.6_1,Toviklin,Kouffo,2005,0.58832,0.58462,0.59247,906.9,680.4,-178.88,26.1,30.85,23.14,80.52
BEN,BEN.7.6_1,Toviklin,Kouffo,2006,0.59281,0.59101,0.59411,1225.8,996.1,140.02,26.08,30.78,23.25,81.59
BEN,BEN.7.6_1,Toviklin,Kouffo,2007,0.59011,0.58894,0.59151,1016.5,856.4,-69.28,26.02,31.1,22.8,79.21
BEN,BEN.7.6_1,Toviklin,Kouffo,2008,0.57826,0.56892,0.58441,1029.7,826.9,-56.08,26.02,31.04,22.83,79.13
BEN,BEN.7.6_1,Toviklin,Kouffo,2009,0.52566,0.49955,0.54207,966.1,781.4,-119.68,26.2,31.07,23.18,80.22
BEN,BEN.7.6_1,Toviklin,Kouffo,2010,0.43888,0.40762,0.45788,1102.2,918.5,16.42,26.45,31.19,23.53,80.82
BEN,BEN.7.6_1,Toviklin,Kouffo,2011,0.37559,0.34583,0.39301,1010.1,799.5,-75.68,25.95,30.85,22.9,80.4
BEN,BEN.7.6_1,Toviklin,Kouffo,2012,0.36855,0.34343,0.3878,1195.3,904.0,109.52,25.79,30.54,22.91,81.7
BEN,BEN.7.6_1,Toviklin,Kouffo,2013,0.40882,0.3876,0.43084,850.9,622.3,-234.88,26.13,30.91,23.12,79.83
BEN,BEN.7.6_1,Toviklin,Kouffo,2014,0.45521,0.43621,0.47591,1249.3,979.5,163.52,25.95,30.56,23.16,82.37
BEN,BEN.7.6_1,Toviklin,Kouffo,2015,0.51181,0.49427,0.52917,853.0,645.5,-232.78,26.1,30.96,23.03,78.67
BEN,BEN.7.6_1,Toviklin,Kouffo,2016,0.55278,0.53992,0.56278,1276.7,992.5,190.92,26.42,31.3,23.43,80.24
BEN,BEN.7.6_1,Toviklin,Kouffo,2017,0.5499,0.53214,0.55673,1266.6,943.6,180.82,26.39,31.74,23.25,81.38
BEN,BEN.7.6_1,Toviklin,Kouffo,2018,0.51084,0.48152,0.52341,1293.0,1053.8,207.22,26.3,31.67,23.1,81.31
BEN,BEN.7.6_1,Toviklin,Kouffo,2019,0.45947,0.42774,0.47311,1428.8,1175.0,343.02,26.49,31.65,23.46,82.94
BEN,BEN.7.6_1,Toviklin,Kouffo,2020,0.41138,0.38149,0.42639,1001.9,865.4,-83.88,26.58,32.23,23.13,78.75
BEN,BEN.7.6_1,Toviklin,Kouffo,2021,0.4105,0.3854,0.42314,1191.3,1034.9,105.52,26.86,32.6,23.52,79.37
BEN,BEN.7.6_1,Toviklin,Kouffo,2022,0.41545,0.39433,0.42601,1124.6,937.9,38.82,26.32,32.47,22.75,77.99
BEN,BEN.7.6_1,Toviklin,Kouffo,2023,0.39951,0.38242,0.40936,1180.8,965.7,95.02,26.61,32.59,23.12,79.27
BEN,BEN.7.6_1,Toviklin,Kouffo,2024,0.37982,0.363,0.38949,1000.1,768.3,-85.68,26.96,33.15,23.34,77.37
BEN,BEN.7.6_1,Toviklin,Kouffo,2025,0.35151,0.33515,0.35977,978.2,745.1,-107.58,26.72,31.86,23.62,80.05
BEN,BEN.8.1_1,Cotonou,Littoral,2000,0.39516,0.37936,0.41395,1226.6,974.1,30.34,26.45,28.25,25.04,82.96
BEN,BEN.8.1_1,Cotonou,Littoral,2001,0.41089,0.39736,0.43232,1272.0,888.8,75.74,26.41,28.11,25.07,83.27
BEN,BEN.8.1_1,Cotonou,Littoral,2002,0.41414,0.40176,0.43683,1330.6,954.5,134.34,26.48,28.25,25.04,83.33
BEN,BEN.8.1_1,Cotonou,Littoral,2003,0.39627,0.38392,0.41952,1267.5,773.9,71.24,26.76,28.48,25.36,83.53
BEN,BEN.8.1_1,Cotonou,Littoral,2004,0.38329,0.36952,0.40512,1246.7,865.1,50.44,26.56,28.28,25.22,83.86
BEN,BEN.8.1_1,Cotonou,Littoral,2005,0.36,0.34545,0.38029,1147.9,824.9,-48.36,26.68,28.43,25.3,83.27
BEN,BEN.8.1_1,Cotonou,Littoral,2006,0.3115,0.29794,0.3288,1342.3,990.0,146.04,26.8,28.48,25.46,83.22
BEN,BEN.8.1_1,Cotonou,Littoral,2007,0.27236,0.26172,0.28596,1273.3,980.8,77.04,26.69,28.56,25.15,81.96
BEN,BEN.8.1_1,Cotonou,Littoral,2008,0.24719,0.23804,0.25817,1484.5,1147.6,288.24,26.64,28.46,25.14,82.17
BEN,BEN.8.1_1,Cotonou,Littoral,2009,0.25171,0.24349,0.26199,1157.6,887.5,-38.66,26.73,28.51,25.37,83.16
BEN,BEN.8.1_1,Cotonou,Littoral,2010,0.26598,0.25882,0.27534,1283.8,971.4,87.54,27.03,28.72,25.66,83.06
BEN,BEN.8.1_1,Cotonou,Littoral,2011,0.26102,0.25472,0.26757,1194.2,912.2,-2.06,26.61,28.37,25.2,82.97
BEN,BEN.8.1_1,Cotonou,Littoral,2012,0.24713,0.24014,0.25262,1414.1,1036.3,217.84,26.5,28.22,25.15,83.5
BEN,BEN.8.1_1,Cotonou,Littoral,2013,0.2344,0.22498,0.2416,953.4,653.8,-242.86,26.59,28.31,25.24,83.42
BEN,BEN.8.1_1,Cotonou,Littoral,2014,0.22861,0.21837,0.23745,1552.5,1171.1,356.24,26.6,28.23,25.3,84.3
BEN,BEN.8.1_1,Cotonou,Littoral,2015,0.23037,0.2182,0.24051,1138.8,819.0,-57.46,26.56,28.34,25.11,82.79
BEN,BEN.8.1_1,Cotonou,Littoral,2016,0.24439,0.23052,0.25535,1298.5,985.7,102.24,26.86,28.66,25.49,84.11
BEN,BEN.8.1_1,Cotonou,Littoral,2017,0.25849,0.24614,0.27007,1178.9,862.6,-17.36,27.07,28.87,25.69,83.97
BEN,BEN.8.1_1,Cotonou,Littoral,2018,0.28326,0.27204,0.29435,1084.3,849.0,-111.96,27.04,28.87,25.55,83.74
BEN,BEN.8.1_1,Cotonou,Littoral,2019,0.30522,0.29452,0.31509,1397.3,1035.2,201.04,27.2,28.91,25.76,84.68
BEN,BEN.8.1_1,Cotonou,Littoral,2020,0.30826,0.29909,0.31755,984.0,780.4,-212.26,26.95,28.82,25.48,83.62
BEN,BEN.8.1_1,Cotonou,Littoral,2021,0.30715,0.29732,0.31576,1163.5,900.5,-32.76,27.22,28.96,25.76,83.35
BEN,BEN.8.1_1,Cotonou,Littoral,2022,0.29101,0.27993,0.29826,1011.7,757.1,-184.56,26.7,28.65,25.07,82.93
BEN,BEN.8.1_1,Cotonou,Littoral,2023,0.27296,0.26219,0.27992,1043.5,795.7,-152.76,27.31,29.38,25.58,81.56
BEN,BEN.8.1_1,Cotonou,Littoral,2024,0.25063,0.24004,0.2565,832.4,604.6,-363.86,27.71,30.1,25.93,78.91
