iso3,district_id,district_name,region,year,pf_incidence_rate,pf_incidence_min,pf_incidence_max
BEN,BEN.9.3_1,Comè,Mono,2004,0.4819,0.45145,0.51978
BEN,BEN.9.3_1,Comè,Mono,2005,0.49315,0.46248,0.53484
BEN,BEN.9.3_1,Comè,Mono,2006,0.46633,0.43098,0.51849
BEN,BEN.9.3_1,Comè,Mono,2007,0.41274,0.37775,0.46548
BEN,BEN.9.3_1,Comè,Mono,2008,0.33751,0.30785,0.37895
BEN,BEN.9.3_1,Comè,Mono,2009,0.27475,0.25042,0.30611
BEN,BEN.9.3_1,Comè,Mono,2010,0.23583,0.21669,0.25686
BEN,BEN.9.3_1,Comè,Mono,2011,0.21927,0.20094,0.23775
BEN,BEN.9.3_1,Comè,Mono,2012,0.23533,0.2144,0.25815
BEN,BEN.9.3_1,Comè,Mono,2013,0.27974,0.25311,0.31037
BEN,BEN.9.3_1,Comè,Mono,2014,0.33062,0.29555,0.3715
BEN,BEN.9.3_1,Comè,Mono,2015,0.38811,0.34788,0.43362
BEN,BEN.9.3_1,Comè,Mono,2016,0.43753,0.39667,0.48348
BEN,BEN.9.3_1,Comè,Mono,2017,0.43036,0.39268,0.47098
BEN,BEN.9.3_1,Comè,Mono,2018,0.39619,0.36591,0.43114
BEN,BEN.9.3_1,Comè,Mono,2019,0.36036,0.33739,0.39409
BEN,BEN.9.3_1,Comè,Mono,2020,0.33343,0.3138,0.36848
BEN,BEN.9.3_1,Comè,Mono,2021,0.34069,0.32006,0.37546
BEN,BEN.9.3_1,Comè,Mono,2022,0.34557,0.32537,0.37826
BEN,BEN.9.3_1,Comè,Mono,2023,0.33854,0.31852,0.3698
BEN,BEN.9.3_1,Comè,Mono,2024,0.32261,0.30102,0.3545
BEN,BEN.9.3_1,Comè,Mono,2025,0.29913,0.27694,0.3293
BEN,BEN.9.4_1,Grand-Popo,Mono,2000,0.45997,0.4252,0.49726
BEN,BEN.9.4_1,Grand-Popo,Mono,2001,0.45858,0.42306,0.50007
BEN,BEN.9.4_1,Grand-Popo,Mono,2002,0.46568,0.43085,0.51041
BEN,BEN.9.4_1,Grand-Popo,Mono,2003,0.48087,0.4463,0.5276
BEN,BEN.9.4_1,Grand-Popo,Mono,2004,0.50395,0.46143,0.55002
BEN,BEN.9.4_1,Grand-Popo,Mono,2005,0.51439,0.46313,0.55834
BEN,BEN.9.4_1,Grand-Popo,Mono,2006,0.49191,0.42804,0.54865
BEN,BEN.9.4_1,Grand-Popo,Mono,2007,0.44095,0.37842,0.50067
BEN,BEN.9.4_1,Grand-Popo,Mono,2008,0.36608,0.32142,0.41986
BEN,BEN.9.4_1,Grand-Popo,Mono,2009,0.30353,0.27737,0.34733
BEN,BEN.9.4_1,Grand-Popo,Mono,2010,0.26446,0.23968,0.29925
BEN,BEN.9.4_1,Grand-Popo,Mono,2011,0.24924,0.2287,0.28148
BEN,BEN.9.4_1,Grand-Popo,Mono,2012,0.27147,0.25352,0.30758
BEN,BEN.9.4_1,Grand-Popo,Mono,2013,0.32449,0.29738,0.36969
BEN,BEN.9.4_1,Grand-Popo,Mono,2014,0.37964,0.33771,0.43334
BEN,BEN.9.4_1,Grand-Popo,Mono,2015,0.43737,0.39205,0.48978
BEN,BEN.9.4_1,Grand-Popo,Mono,2016,0.47489,0.43493,0.52212
BEN,BEN.9.4_1,Grand-Popo,Mono,2017,0.46123,0.42755,0.50735
BEN,BEN.9.4_1,Grand-Popo,Mono,2018,0.41976,0.37761,0.45869
BEN,BEN.9.4_1,Grand-Popo,Mono,2019,0.37701,0.32929,0.40735
BEN,BEN.9.4_1,Grand-Popo,Mono,2020,0.34458,0.29655,0.36853
BEN,BEN.9.4_1,Grand-Popo,Mono,2021,0.34969,0.29979,0.37438
BEN,BEN.9.4_1,Grand-Popo,Mono,2022,0.35776,0.31048,0.39064
BEN,BEN.9.4_1,Grand-Popo,Mono,2023,0.3515,0.30927,0.3879
BEN,BEN.9.4_1,Grand-Popo,Mono,2024,0.33808,0.29912,0.37957
BEN,BEN.9.4_1,Grand-Popo,Mono,2025,0.31713,0.28458,0.35688
BEN,BEN.9.5_1,Houéyogbé,Mono,2000,0.47824,0.45268,0.51041
BEN,BEN.9.5_1,Houéyogbé,Mono,2001,0.46958,0.4377,0.50682
BEN,BEN.9.5_1,Houéyogbé,Mono,2002,0.47575,0.44649,0.51418
BEN,BEN.9.5_1,Houéyogbé,Mono,2003,0.50119,0.47174,0.5401
BEN,BEN.9.5_1,Houéyogbé,Mono,2004,0.53772,0.50246,0.57666
BEN,BEN.9.5_1,Houéyogbé,Mono,2005,0.55441,0.51406,0.58996
BEN,BEN.9.5_1,Houéyogbé,Mono,2006,0.54445,0.49228,0.59052
BEN,BEN.9.5_1,Houéyogbé,Mono,2007,0.50326,0.43669,0.57504
BEN,BEN.9.5_1,Houéyogbé,Mono,2008,0.42384,0.35744,0.51622
BEN,BEN.9.5_1,Houéyogbé,Mono,2009,0.33956,0.28583,0.42138
BEN,BEN.9.5_1,Houéyogbé,Mono,2010,0.27942,0.23603,0.34172
BEN,BEN.9.5_1,Houéyogbé,Mono,2011,0.25295,0.2156,0.30263
BEN,BEN.9.5_1,Houéyogbé,Mono,2012,0.27162,0.23501,0.31859
BEN,BEN.9.5_1,Houéyogbé,Mono,2013,0.32514,0.28755,0.38121
BEN,BEN.9.5_1,Houéyogbé,Mono,2014,0.38525,0.34208,0.44366
BEN,BEN.9.5_1,Houéyogbé,Mono,2015,0.44887,0.39869,0.50648
BEN,BEN.9.5_1,Houéyogbé,Mono,2016,0.4959,0.4463,0.54502
BEN,BEN.9.5_1,Houéyogbé,Mono,2017,0.48625,0.44402,0.54147
BEN,BEN.9.5_1,Houéyogbé,Mono,2018,0.44513,0.39702,0.50424
BEN,BEN.9.5_1,Houéyogbé,Mono,2019,0.40191,0.35271,0.45797
BEN,BEN.9.5_1,Houéyogbé,Mono,2020,0.36618,0.3196,0.41446
BEN,BEN.9.5_1,Houéyogbé,Mono,2021,0.37464,0.33105,0.41857
BEN,BEN.9.5_1,Houéyogbé,Mono,2022,0.38178,0.34408,0.42616
BEN,BEN.9.5_1,Houéyogbé,Mono,2023,0.37572,0.33994,0.41466
BEN,BEN.9.5_1,Houéyogbé,Mono,2024,0.36066,0.32716,0.39932
BEN,BEN.9.5_1,Houéyogbé,Mono,2025,0.33528,0.30488,0.37263
BEN,BEN.9.6_1,Dogbo,Kouffo,2000,0.48618,0.46029,0.51925
BEN,BEN.9.6_1,Dogbo,Kouffo,2001,0.47273,0.44112,0.50906
BEN,BEN.9.6_1,Dogbo,Kouffo,2002,0.48902,0.45745,0.51973
BEN,BEN.9.6_1,Dogbo,Kouffo,2003,0.53694,0.50697,0.56299
BEN,BEN.9.6_1,Dogbo,Kouffo,2004,0.58313,0.56858,0.59654
BEN,BEN.9.6_1,Dogbo,Kouffo,2005,0.59526,0.59046,0.59709
BEN,BEN.9.6_1,Dogbo,Kouffo,2006,0.59504,0.59267,0.59619
BEN,BEN.9.6_1,Dogbo,Kouffo,2007,0.59046,0.58851,0.59229
BEN,BEN.9.6_1,Dogbo,Kouffo,2008,0.56925,0.55692,0.57893
BEN,BEN.9.6_1,Dogbo,Kouffo,2009,0.4881,0.45464,0.52104
BEN,BEN.9.6_1,Dogbo,Kouffo,2010,0.39307,0.35492,0.44218
BEN,BEN.9.6_1,Dogbo,Kouffo,2011,0.34359,0.31133,0.38607
BEN,BEN.9.6_1,Dogbo,Kouffo,2012,0.36212,0.33973,0.38313
BEN,BEN.9.6_1,Dogbo,Kouffo,2013,0.43112,0.39555,0.47679
BEN,BEN.9.6_1,Dogbo,Kouffo,2014,0.48856,0.45236,0.53776
BEN,BEN.9.6_1,Dogbo,Kouffo,2015,0.53358,0.50526,0.56228
BEN,BEN.9.6_1,Dogbo,Kouffo,2016,0.55692,0.54086,0.56708
BEN,BEN.9.6_1,Dogbo,Kouffo,2017,0.53985,0.51477,0.56409
BEN,BEN.9.6_1,Dogbo,Kouffo,2018,0.48186,0.44174,0.53797
BEN,BEN.9.6_1,Dogbo,Kouffo,2019,0.42057,0.3738,0.49291
BEN,BEN.9.6_1,Dogbo,Kouffo,2020,0.36989,0.32411,0.44809
BEN,BEN.9.6_1,Dogbo,Kouffo,2021,0.37784,0.33513,0.44641
BEN,BEN.9.6_1,Dogbo,Kouffo,2022,0.39538,0.35805,0.44868
BEN,BEN.9.6_1,Dogbo,Kouffo,2023,0.38912,0.35662,0.43283
BEN,BEN.9.6_1,Dogbo,Kouffo,2024,0.37392,0.34542,0.41601
BEN,BEN.9.6_1,Dogbo,Kouffo,2025,0.34634,0.32112,0.38294
BEN,BEN.9.7_1,Lokossa,Mono,2000,0.49681,0.43029,0.54852
BEN,BEN.9.7_1,Lokossa,Mono,2001,0.48715,0.41289,0.54182
BEN,BEN.9.7_1,Lokossa,Mono,2002,0.5006,0.42737,0.54726
BEN,BEN.9.7_1,Lokossa,Mono,2003,0.54026,0.47226,0.58503
BEN,BEN.9.7_1,Lokossa,Mono,2004,0.57961,0.54233,0.59724
BEN,BEN.9.7_1,Lokossa,Mono,2005,0.5925,0.57802,0.59697
BEN,BEN.9.7_1,Lokossa,Mono,2006,0.59161,0.57528,0.59612
BEN,BEN.9.7_1,Lokossa,Mono,2007,0.58045,0.54644,0.59339
BEN,BEN.9.7_1,Lokossa,Mono,2008,0.54083,0.46822,0.58538
BEN,BEN.9.7_1,Lokossa,Mono,2009,0.45061,0.35621,0.53874
BEN,BEN.9.7_1,Lokossa,Mono,2010,0.36348,0.27718,0.46885
BEN,BEN.9.7_1,Lokossa,Mono,2011,0.32241,0.24562,0.41529
BEN,BEN.9.7_1,Lokossa,Mono,2012,0.34671,0.27198,0.42254
BEN,BEN.9.7_1,Lokossa,Mono,2013,0.41783,0.33822,0.52249
BEN,BEN.9.7_1,Lokossa,Mono,2014,0.47689,0.4008,0.56574
BEN,BEN.9.7_1,Lokossa,Mono,2015,0.52295,0.45518,0.57513
BEN,BEN.9.7_1,Lokossa,Mono,2016,0.54711,0.4874,0.57395
BEN,BEN.9.7_1,Lokossa,Mono,2017,0.53055,0.45606,0.57193
BEN,BEN.9.7_1,Lokossa,Mono,2018,0.4757,0.39078,0.56095
BEN,BEN.9.7_1,Lokossa,Mono,2019,0.41718,0.3317,0.53026
BEN,BEN.9.7_1,Lokossa,Mono,2020,0.36852,0.29279,0.48677
BEN,BEN.9.7_1,Lokossa,Mono,2021,0.37891,0.30488,0.48372
BEN,BEN.9.7_1,Lokossa,Mono,2022,0.39633,0.32553,0.48176
BEN,BEN.9.7_1,Lokossa,Mono,2023,0.39152,0.32559,0.46794
BEN,BEN.9.7_1,Lokossa,Mono,2024,0.37774,0.31406,0.4527
BEN,BEN.9.7_1,Lokossa,Mono,2025,0.3503,0.2932,0.41774
BFA,BFA.1.1_1,Balé,BoucleduMouhoun,2000,0.60825,0.58993,0.61816
BFA,BFA.1.1_1,Balé,BoucleduMouhoun,2001,0.60952,0.59571,0.61743
BFA,BFA.1.1_1,Balé,BoucleduMouhoun,2002,0.60573,0.58979,0.61458
BFA,BFA.1.1_1,Balé,BoucleduMouhoun,2003,0.59139,0.56427,0.60661
BFA,BFA.1.1_1,Balé,BoucleduMouhoun,2004,0.56064,0.52332,0.58624
BFA,BFA.1.1_1,Balé,BoucleduMouhoun,2005,0.55517,0.52177,0.58034
BFA,BFA.1.1_1,Balé,BoucleduMouhoun,2006,0.5795,0.55026,0.59751
BFA,BFA.1.1_1,Balé,BoucleduMouhoun,2007,0.59697,0.57674,0.60895
BFA,BFA.1.1_1,Balé,BoucleduMouhoun,2008,0.60604,0.59323,0.61435
BFA,BFA.1.1_1,Balé,BoucleduMouhoun,2009,0.61119,0.6076,0.6138
BFA,BFA.1.1_1,Balé,BoucleduMouhoun,2010,0.61045,0.60753,0.61239
BFA,BFA.1.1_1,Balé,BoucleduMouhoun,2011,0.60898,0.60636,0.61134
BFA,BFA.1.1_1,Balé,BoucleduMouhoun,2012,0.60661,0.60461,0.60902
BFA,BFA.1.1_1,Balé,BoucleduMouhoun,2013,0.5953,0.56738,0.60402
BFA,BFA.1.1_1,Balé,BoucleduMouhoun,2014,0.56208,0.4915,0.59708
BFA,BFA.1.1_1,Balé,BoucleduMouhoun,2015,0.52294,0.44039,0.58077
BFA,BFA.1.1_1,Balé,BoucleduMouhoun,2016,0.45789,0.37697,0.53134
BFA,BFA.1.1_1,Balé,BoucleduMouhoun,2017,0.40026,0.32356,0.47688
BFA,BFA.1.1_1,Balé,BoucleduMouhoun,2018,0.33833,0.27638,0.41102
BFA,BFA.1.1_1,Balé,BoucleduMouhoun,2019,0.29483,0.24014,0.3957
BFA,BFA.1.1_1,Balé,BoucleduMouhoun,2020,0.27646,0.21965,0.40314
BFA,BFA.1.1_1,Balé,BoucleduMouhoun,2021,0.27967,0.2195,0.42323
BFA,BFA.1.1_1,Balé,BoucleduMouhoun,2022,0.30001,0.24111,0.43925
BFA,BFA.1.1_1,Balé,BoucleduMouhoun,2023,0.323,0.26169,0.44991
BFA,BFA.1.1_1,Balé,BoucleduMouhoun,2024,0.33597,0.27747,0.43909
BFA,BFA.1.1_1,Balé,BoucleduMouhoun,2025,0.34954,0.30075,0.42421
BFA,BFA.1.2_1,Banwa,BoucleduMouhoun,2000,0.61453,0.59937,0.62236
BFA,BFA.1.2_1,Banwa,BoucleduMouhoun,2001,0.61684,0.60419,0.62188
BFA,BFA.1.2_1,Banwa,BoucleduMouhoun,2002,0.61586,0.60257,0.62104
BFA,BFA.1.2_1,Banwa,BoucleduMouhoun,2003,0.60623,0.5879,0.61903
BFA,BFA.1.2_1,Banwa,BoucleduMouhoun,2004,0.5684,0.51697,0.60048
BFA,BFA.1.2_1,Banwa,BoucleduMouhoun,2005,0.54942,0.4887,0.58324
BFA,BFA.1.2_1,Banwa,BoucleduMouhoun,2006,0.56327,0.51948,0.58974
BFA,BFA.1.2_1,Banwa,BoucleduMouhoun,2007,0.57936,0.55534,0.60259
BFA,BFA.1.2_1,Banwa,BoucleduMouhoun,2008,0.59635,0.57401,0.61126
BFA,BFA.1.2_1,Banwa,BoucleduMouhoun,2009,0.61191,0.60164,0.61824
BFA,BFA.1.2_1,Banwa,BoucleduMouhoun,2010,0.61312,0.6106,0.61629
BFA,BFA.1.2_1,Banwa,BoucleduMouhoun,2011,0.61178,0.60809,0.61453
BFA,BFA.1.2_1,Banwa,BoucleduMouhoun,2012,0.60929,0.60566,0.61221
BFA,BFA.1.2_1,Banwa,BoucleduMouhoun,2013,0.60279,0.57461,0.60789
BFA,BFA.1.2_1,Banwa,BoucleduMouhoun,2014,0.59484,0.55301,0.6042
BFA,BFA.1.2_1,Banwa,BoucleduMouhoun,2015,0.58352,0.52323,0.60495
BFA,BFA.1.2_1,Banwa,BoucleduMouhoun,2016,0.53617,0.40355,0.59933
BFA,BFA.1.2_1,Banwa,BoucleduMouhoun,2017,0.47423,0.32201,0.57816
BFA,BFA.1.2_1,Banwa,BoucleduMouhoun,2018,0.37317,0.26439,0.50286
BFA,BFA.1.2_1,Banwa,BoucleduMouhoun,2019,0.28444,0.19857,0.38867
BFA,BFA.1.2_1,Banwa,BoucleduMouhoun,2020,0.24993,0.16929,0.33838
BFA,BFA.1.2_1,Banwa,BoucleduMouhoun,2021,0.26297,0.20351,0.32894
BFA,BFA.1.2_1,Banwa,BoucleduMouhoun,2022,0.29543,0.23283,0.33944
BFA,BFA.1.2_1,Banwa,BoucleduMouhoun,2023,0.3176,0.25488,0.35617
BFA,BFA.1.2_1,Banwa,BoucleduMouhoun,2024,0.32774,0.27629,0.36472
BFA,BFA.1.2_1,Banwa,BoucleduMouhoun,2025,0.33835,0.30235,0.36685
BFA,BFA.1.3_1,Kossi,BoucleduMouhoun,2000,0.62115,0.59949,0.62543
BFA,BFA.1.3_1,Kossi,BoucleduMouhoun,2001,0.62007,0.59984,0.62527
BFA,BFA.1.3_1,Kossi,BoucleduMouhoun,2002,0.61886,0.59249,0.62364
BFA,BFA.1.3_1,Kossi,BoucleduMouhoun,2003,0.61201,0.56747,0.62229
BFA,BFA.1.3_1,Kossi,BoucleduMouhoun,2004,0.5775,0.51746,0.61669
BFA,BFA.1.3_1,Kossi,BoucleduMouhoun,2005,0.56101,0.47957,0.61082
BFA,BFA.1.3_1,Kossi,BoucleduMouhoun,2006,0.58328,0.50559,0.61806
BFA,BFA.1.3_1,Kossi,BoucleduMouhoun,2007,0.60041,0.53893,0.62081
BFA,BFA.1.3_1,Kossi,BoucleduMouhoun,2008,0.60981,0.56328,0.62431
BFA,BFA.1.3_1,Kossi,BoucleduMouhoun,2009,0.61498,0.58409,0.62539
BFA,BFA.1.3_1,Kossi,BoucleduMouhoun,2010,0.61425,0.58689,0.62835
BFA,BFA.1.3_1,Kossi,BoucleduMouhoun,2011,0.61036,0.56838,0.62691
BFA,BFA.1.3_1,Kossi,BoucleduMouhoun,2012,0.60806,0.5644,0.62726
BFA,BFA.1.3_1,Kossi,BoucleduMouhoun,2013,0.59907,0.53967,0.62416
BFA,BFA.1.3_1,Kossi,BoucleduMouhoun,2014,0.59741,0.53515,0.62418
BFA,BFA.1.3_1,Kossi,BoucleduMouhoun,2015,0.60173,0.55311,0.62656
BFA,BFA.1.3_1,Kossi,BoucleduMouhoun,2016,0.59345,0.52958,0.62045
BFA,BFA.1.3_1,Kossi,BoucleduMouhoun,2017,0.57225,0.47867,0.60933
BFA,BFA.1.3_1,Kossi,BoucleduMouhoun,2018,0.49828,0.36612,0.58622
BFA,BFA.1.3_1,Kossi,BoucleduMouhoun,2019,0.38565,0.26711,0.50795
BFA,BFA.1.3_1,Kossi,BoucleduMouhoun,2020,0.32954,0.22585,0.44546
BFA,BFA.1.3_1,Kossi,BoucleduMouhoun,2021,0.32154,0.21684,0.44429
BFA,BFA.1.3_1,Kossi,BoucleduMouhoun,2022,0.33702,0.22852,0.45137
BFA,BFA.1.3_1,Kossi,BoucleduMouhoun,2023,0.35203,0.24909,0.43971
BFA,BFA.1.3_1,Kossi,BoucleduMouhoun,2024,0.352,0.26899,0.41065
BFA,BFA.1.3_1,Kossi,BoucleduMouhoun,2025,0.35594,0.29922,0.40271
BFA,BFA.1.4_1,Mouhoun,BoucleduMouhoun,2000,0.61708,0.60619,0.62294
BFA,BFA.1.4_1,Mouhoun,BoucleduMouhoun,2001,0.61758,0.60941,0.62178
BFA,BFA.1.4_1,Mouhoun,BoucleduMouhoun,2002,0.61457,0.60484,0.62116
BFA,BFA.1.4_1,Mouhoun,BoucleduMouhoun,2003,0.60119,0.58496,0.61965
BFA,BFA.1.4_1,Mouhoun,BoucleduMouhoun,2004,0.56214,0.52512,0.60154
BFA,BFA.1.4_1,Mouhoun,BoucleduMouhoun,2005,0.55116,0.50304,0.58842
BFA,BFA.1.4_1,Mouhoun,BoucleduMouhoun,2006,0.57551,0.54284,0.60841
BFA,BFA.1.4_1,Mouhoun,BoucleduMouhoun,2007,0.59576,0.56502,0.61364
BFA,BFA.1.4_1,Mouhoun,BoucleduMouhoun,2008,0.60856,0.58593,0.61596
BFA,BFA.1.4_1,Mouhoun,BoucleduMouhoun,2009,0.61372,0.60657,0.617
BFA,BFA.1.4_1,Mouhoun,BoucleduMouhoun,2010,0.61242,0.59936,0.61438
BFA,BFA.1.4_1,Mouhoun,BoucleduMouhoun,2011,0.61049,0.58067,0.6127
BFA,BFA.1.4_1,Mouhoun,BoucleduMouhoun,2012,0.60712,0.57185,0.61027
BFA,BFA.1.4_1,Mouhoun,BoucleduMouhoun,2013,0.59304,0.54371,0.60516
BFA,BFA.1.4_1,Mouhoun,BoucleduMouhoun,2014,0.56638,0.47359,0.59718
BFA,BFA.1.4_1,Mouhoun,BoucleduMouhoun,2015,0.54799,0.42224,0.5853
BFA,BFA.1.4_1,Mouhoun,BoucleduMouhoun,2016,0.5004,0.36273,0.57099
BFA,BFA.1.4_1,Mouhoun,BoucleduMouhoun,2017,0.44701,0.31054,0.54473
BFA,BFA.1.4_1,Mouhoun,BoucleduMouhoun,2018,0.36405,0.26574,0.46938
BFA,BFA.1.4_1,Mouhoun,BoucleduMouhoun,2019,0.2906,0.23491,0.37808
BFA,BFA.1.4_1,Mouhoun,BoucleduMouhoun,2020,0.25663,0.21985,0.3519
BFA,BFA.1.4_1,Mouhoun,BoucleduMouhoun,2021,0.25467,0.21444,0.35355
BFA,BFA.1.4_1,Mouhoun,BoucleduMouhoun,2022,0.2749,0.2266,0.37058
BFA,BFA.1.4_1,Mouhoun,BoucleduMouhoun,2023,0.29813,0.24063,0.37397
BFA,BFA.1.4_1,Mouhoun,BoucleduMouhoun,2024,0.31359,0.25597,0.37438
BFA,BFA.1.4_1,Mouhoun,BoucleduMouhoun,2025,0.33153,0.27936,0.37915
BFA,BFA.1.5_1,Nayala,BoucleduMouhoun,2000,0.62176,0.61359,0.62403
BFA,BFA.1.5_1,Nayala,BoucleduMouhoun,2001,0.62092,0.61587,0.62197
BFA,BFA.1.5_1,Nayala,BoucleduMouhoun,2002,0.61925,0.61272,0.62153
BFA,BFA.1.5_1,Nayala,BoucleduMouhoun,2003,0.61497,0.59328,0.62207
BFA,BFA.1.5_1,Nayala,BoucleduMouhoun,2004,0.60034,0.55287,0.6196
BFA,BFA.1.5_1,Nayala,BoucleduMouhoun,2005,0.59511,0.54357,0.61557
BFA,BFA.1.5_1,Nayala,BoucleduMouhoun,2006,0.60687,0.57327,0.61746
BFA,BFA.1.5_1,Nayala,BoucleduMouhoun,2007,0.61332,0.59914,0.61948
BFA,BFA.1.5_1,Nayala,BoucleduMouhoun,2008,0.61556,0.60551,0.61966
BFA,BFA.1.5_1,Nayala,BoucleduMouhoun,2009,0.61698,0.60859,0.61926
BFA,BFA.1.5_1,Nayala,BoucleduMouhoun,2010,0.61245,0.60072,0.61663
BFA,BFA.1.5_1,Nayala,BoucleduMouhoun,2011,0.60399,0.57766,0.61301
BFA,BFA.1.5_1,Nayala,BoucleduMouhoun,2012,0.59214,0.54199,0.61006
BFA,BFA.1.5_1,Nayala,BoucleduMouhoun,2013,0.55549,0.48488,0.59866
BFA,BFA.1.5_1,Nayala,BoucleduMouhoun,2014,0.52875,0.4622,0.58952
BFA,BFA.1.5_1,Nayala,BoucleduMouhoun,2015,0.53632,0.47565,0.59522
BFA,BFA.1.5_1,Nayala,BoucleduMouhoun,2016,0.50749,0.44657,0.5764
BFA,BFA.1.5_1,Nayala,BoucleduMouhoun,2017,0.46665,0.39699,0.54668
BFA,BFA.1.5_1,Nayala,BoucleduMouhoun,2018,0.3811,0.30942,0.47135
BFA,BFA.1.5_1,Nayala,BoucleduMouhoun,2019,0.29508,0.23949,0.36078
BFA,BFA.1.5_1,Nayala,BoucleduMouhoun,2020,0.26076,0.21052,0.33505
BFA,BFA.1.5_1,Nayala,BoucleduMouhoun,2021,0.26037,0.20516,0.34497
BFA,BFA.1.5_1,Nayala,BoucleduMouhoun,2022,0.28099,0.21819,0.36267
BFA,BFA.1.5_1,Nayala,BoucleduMouhoun,2023,0.3027,0.23402,0.36846
BFA,BFA.1.5_1,Nayala,BoucleduMouhoun,2024,0.31739,0.24837,0.37664
BFA,BFA.1.5_1,Nayala,BoucleduMouhoun,2025,0.33424,0.26967,0.39471
BFA,BFA.1.6_1,Sourou,BoucleduMouhoun,2000,0.61443,0.57096,0.62529
BFA,BFA.1.6_1,Sourou,BoucleduMouhoun,2001,0.61673,0.58545,0.62358
BFA,BFA.1.6_1,Sourou,BoucleduMouhoun,2002,0.61741,0.59637,0.62319
BFA,BFA.1.6_1,Sourou,BoucleduMouhoun,2003,0.61901,0.60784,0.62355
BFA,BFA.1.6_1,Sourou,BoucleduMouhoun,2004,0.61524,0.59139,0.62298
BFA,BFA.1.6_1,Sourou,BoucleduMouhoun,2005,0.6135,0.57684,0.62317
BFA,BFA.1.6_1,Sourou,BoucleduMouhoun,2006,0.61698,0.59172,0.62301
BFA,BFA.1.6_1,Sourou,BoucleduMouhoun,2007,0.61889,0.59525,0.62287
BFA,BFA.1.6_1,Sourou,BoucleduMouhoun,2008,0.61857,0.59839,0.62246
BFA,BFA.1.6_1,Sourou,BoucleduMouhoun,2009,0.61594,0.57223,0.62012
BFA,BFA.1.6_1,Sourou,BoucleduMouhoun,2010,0.60655,0.53922,0.61651
BFA,BFA.1.6_1,Sourou,BoucleduMouhoun,2011,0.58415,0.49798,0.61478
BFA,BFA.1.6_1,Sourou,BoucleduMouhoun,2012,0.57057,0.45409,0.61731
BFA,BFA.1.6_1,Sourou,BoucleduMouhoun,2013,0.54631,0.42823,0.61243
BFA,BFA.1.6_1,Sourou,BoucleduMouhoun,2014,0.53269,0.41027,0.61205
BFA,BFA.1.6_1,Sourou,BoucleduMouhoun,2015,0.54281,0.4314,0.61205
BFA,BFA.1.6_1,Sourou,BoucleduMouhoun,2016,0.51074,0.40871,0.58975
BFA,BFA.1.6_1,Sourou,BoucleduMouhoun,2017,0.46364,0.36778,0.5548
BFA,BFA.1.6_1,Sourou,BoucleduMouhoun,2018,0.36819,0.29613,0.46527
BFA,BFA.1.6_1,Sourou,BoucleduMouhoun,2019,0.28349,0.22598,0.34876
BFA,BFA.1.6_1,Sourou,BoucleduMouhoun,2020,0.25303,0.18857,0.30125
BFA,BFA.1.6_1,Sourou,BoucleduMouhoun,2021,0.26312,0.20325,0.32257
BFA,BFA.1.6_1,Sourou,BoucleduMouhoun,2022,0.29347,0.23174,0.36365
BFA,BFA.1.6_1,Sourou,BoucleduMouhoun,2023,0.3189,0.26506,0.38377
BFA,BFA.1.6_1,Sourou,BoucleduMouhoun,2024,0.32237,0.28123,0.36108
BFA,BFA.1.6_1,Sourou,BoucleduMouhoun,2025,0.32718,0.28148,0.37495
BFA,BFA.10.1_1,Loroum,Nord,2000,0.54499,0.45099,0.59815
BFA,BFA.10.1_1,Loroum,Nord,2001,0.56656,0.48185,0.61005
BFA,BFA.10.1_1,Loroum,Nord,2002,0.58175,0.50187,0.61711
BFA,BFA.10.1_1,Loroum,Nord,2003,0.59631,0.5259,0.62356
BFA,BFA.10.1_1,Loroum,Nord,2004,0.60469,0.54195,0.62585
BFA,BFA.10.1_1,Loroum,Nord,2005,0.60895,0.54721,0.6248
BFA,BFA.10.1_1,Loroum,Nord,2006,0.61248,0.54354,0.62479
BFA,BFA.10.1_1,Loroum,Nord,2007,0.61193,0.52023,0.62451
BFA,BFA.10.1_1,Loroum,Nord,2008,0.61629,0.53636,0.62475
BFA,BFA.10.1_1,Loroum,Nord,2009,0.62066,0.57391,0.62525
BFA,BFA.10.1_1,Loroum,Nord,2010,0.61987,0.59588,0.62863
BFA,BFA.10.1_1,Loroum,Nord,2011,0.61728,0.56384,0.63112
BFA,BFA.10.1_1,Loroum,Nord,2012,0.613,0.53412,0.63306
BFA,BFA.10.1_1,Loroum,Nord,2013,0.60466,0.50868,0.63063
BFA,BFA.10.1_1,Loroum,Nord,2014,0.59381,0.48937,0.62539
BFA,BFA.10.1_1,Loroum,Nord,2015,0.57209,0.49296,0.61373
BFA,BFA.10.1_1,Loroum,Nord,2016,0.50481,0.43035,0.54973
BFA,BFA.10.1_1,Loroum,Nord,2017,0.43846,0.35658,0.51495
BFA,BFA.10.1_1,Loroum,Nord,2018,0.3544,0.27751,0.46032
BFA,BFA.10.1_1,Loroum,Nord,2019,0.29587,0.225,0.40165
BFA,BFA.10.1_1,Loroum,Nord,2020,0.27004,0.2038,0.36744
BFA,BFA.10.1_1,Loroum,Nord,2021,0.27952,0.21861,0.36538
BFA,BFA.10.1_1,Loroum,Nord,2022,0.30755,0.24696,0.37839
BFA,BFA.10.1_1,Loroum,Nord,2023,0.32567,0.26605,0.38973
BFA,BFA.10.1_1,Loroum,Nord,2024,0.32398,0.26777,0.3935
