iso3,district_id,district_name,region,year,precipitation_sum_mm,rainy_season_precip_mm,precip_anomaly_mm,temp_mean_c,temp_max_c,temp_min_c,relative_humidity_mean
GHA,GHA_GHA12.9_2,Garu,UpperEast,2001,684.3,660.3,-8.31,28.13,34.05,22.55,49.65
GHA,GHA_GHA12.9_2,Garu,UpperEast,2002,778.9,753.8,86.29,28.38,34.07,23.13,51.77
GHA,GHA_GHA12.9_2,Garu,UpperEast,2003,721.8,648.7,29.19,28.34,34.03,23.14,53.23
GHA,GHA_GHA12.9_2,Garu,UpperEast,2004,493.2,451.4,-199.41,28.54,34.26,23.2,52.42
GHA,GHA_GHA12.9_2,Garu,UpperEast,2005,603.2,555.6,-89.41,28.61,34.29,23.45,52.65
GHA,GHA_GHA12.9_2,Garu,UpperEast,2006,670.2,647.3,-22.41,28.47,34.18,23.11,51.11
GHA,GHA_GHA12.9_2,Garu,UpperEast,2007,682.4,636.5,-10.21,28.24,34.06,22.96,51.45
GHA,GHA_GHA12.9_2,Garu,UpperEast,2008,610.6,595.6,-82.01,27.86,33.71,22.48,50.38
GHA,GHA_GHA12.9_2,Garu,UpperEast,2009,660.1,640.1,-32.51,28.64,34.36,23.43,53.36
GHA,GHA_GHA12.9_2,Garu,UpperEast,2010,757.6,714.2,64.99,28.36,33.93,23.16,55.42
GHA,GHA_GHA12.9_2,Garu,UpperEast,2011,570.4,551.0,-122.21,28.57,34.31,23.29,52.05
GHA,GHA_GHA12.9_2,Garu,UpperEast,2012,826.2,742.9,133.59,27.99,33.53,22.96,54.96
GHA,GHA_GHA12.9_2,Garu,UpperEast,2013,585.1,507.5,-107.51,28.36,33.91,23.36,55.1
GHA,GHA_GHA12.9_2,Garu,UpperEast,2014,686.2,642.4,-6.41,28.49,34.05,23.41,54.42
GHA,GHA_GHA12.9_2,Garu,UpperEast,2015,754.4,735.2,61.79,28.47,34.19,23.18,50.79
GHA,GHA_GHA12.9_2,Garu,UpperEast,2016,686.7,620.9,-5.91,28.63,34.31,23.42,52.73
GHA,GHA_GHA12.9_2,Garu,UpperEast,2017,413.3,403.9,-279.31,28.38,34.24,23.23,50.69
GHA,GHA_GHA12.9_2,Garu,UpperEast,2018,604.3,584.7,-88.31,28.12,33.65,23.37,55.38
GHA,GHA_GHA12.9_2,Garu,UpperEast,2019,745.0,722.4,52.39,28.48,33.98,23.65,54.78
GHA,GHA_GHA12.9_2,Garu,UpperEast,2020,783.4,753.3,90.79,28.47,34.07,23.52,52.15
GHA,GHA_GHA12.9_2,Garu,UpperEast,2021,658.9,649.2,-33.71,29.03,34.79,23.94,49.31
GHA,GHA_GHA12.9_2,Garu,UpperEast,2022,843.6,804.0,150.99,28.0,33.69,23.0,51.16
GHA,GHA_GHA12.9_2,Garu,UpperEast,2023,838.9,773.6,146.29,28.6,34.49,23.53,52.7
GHA,GHA_GHA12.9_2,Garu,UpperEast,2024,873.7,829.8,181.09,28.6,34.66,23.52,51.28
GHA,GHA_GHA12.9_2,Garu,UpperEast,2025,847.4,822.2,154.79,28.49,34.49,23.62,55.12
GHA,GHA_GHA12.10_2,KasenaNankanaEast,UpperEast,2000,699.0,691.8,2.91,28.25,34.12,22.97,52.12
GHA,GHA_GHA12.10_2,KasenaNankanaEast,UpperEast,2001,684.6,673.9,-11.49,28.43,34.42,22.98,50.21
GHA,GHA_GHA12.10_2,KasenaNankanaEast,UpperEast,2002,647.2,619.1,-48.89,28.63,34.4,23.43,52.21
GHA,GHA_GHA12.10_2,KasenaNankanaEast,UpperEast,2003,657.2,629.5,-38.89,28.76,34.53,23.57,52.81
GHA,GHA_GHA12.10_2,KasenaNankanaEast,UpperEast,2004,492.4,418.8,-203.69,28.91,34.78,23.58,52.27
GHA,GHA_GHA12.10_2,KasenaNankanaEast,UpperEast,2005,594.5,554.4,-101.59,28.91,34.69,23.78,52.85
GHA,GHA_GHA12.10_2,KasenaNankanaEast,UpperEast,2006,645.3,607.4,-50.79,28.82,34.65,23.55,50.86
GHA,GHA_GHA12.10_2,KasenaNankanaEast,UpperEast,2007,718.1,671.9,22.01,28.47,34.25,23.29,52.01
GHA,GHA_GHA12.10_2,KasenaNankanaEast,UpperEast,2008,614.2,603.8,-81.89,28.18,34.14,22.81,50.55
GHA,GHA_GHA12.10_2,KasenaNankanaEast,UpperEast,2009,652.7,636.6,-43.39,29.01,34.79,23.84,53.1
GHA,GHA_GHA12.10_2,KasenaNankanaEast,UpperEast,2010,746.4,708.1,50.31,28.75,34.46,23.61,55.19
GHA,GHA_GHA12.10_2,KasenaNankanaEast,UpperEast,2011,570.9,530.5,-125.19,28.88,34.69,23.6,52.14
GHA,GHA_GHA12.10_2,KasenaNankanaEast,UpperEast,2012,744.7,663.5,48.61,28.36,34.0,23.35,54.54
GHA,GHA_GHA12.10_2,KasenaNankanaEast,UpperEast,2013,545.9,495.4,-150.19,28.81,34.47,23.8,54.23
GHA,GHA_GHA12.10_2,KasenaNankanaEast,UpperEast,2014,646.4,595.8,-49.69,28.92,34.57,23.84,53.81
GHA,GHA_GHA12.10_2,KasenaNankanaEast,UpperEast,2015,705.4,690.2,9.31,28.96,34.79,23.67,50.02
GHA,GHA_GHA12.10_2,KasenaNankanaEast,UpperEast,2016,676.5,623.3,-19.59,29.1,34.88,23.91,52.16
GHA,GHA_GHA12.10_2,KasenaNankanaEast,UpperEast,2017,465.4,449.1,-230.69,28.72,34.49,23.68,50.58
GHA,GHA_GHA12.10_2,KasenaNankanaEast,UpperEast,2018,684.4,654.1,-11.69,28.5,33.97,23.76,54.97
GHA,GHA_GHA12.10_2,KasenaNankanaEast,UpperEast,2019,846.4,835.3,150.31,28.79,34.29,24.0,54.54
GHA,GHA_GHA12.10_2,KasenaNankanaEast,UpperEast,2020,865.5,832.1,169.41,28.77,34.36,23.86,52.09
GHA,GHA_GHA12.10_2,KasenaNankanaEast,UpperEast,2021,601.3,598.7,-94.79,29.01,34.63,24.01,51.24
GHA,GHA_GHA12.10_2,KasenaNankanaEast,UpperEast,2022,902.9,845.5,206.81,28.21,33.94,23.18,51.53
GHA,GHA_GHA12.10_2,KasenaNankanaEast,UpperEast,2023,897.2,851.6,201.11,28.92,34.8,23.83,52.07
GHA,GHA_GHA12.10_2,KasenaNankanaEast,UpperEast,2024,942.5,922.6,246.41,28.85,34.82,23.86,51.47
GHA,GHA_GHA12.10_2,KasenaNankanaEast,UpperEast,2025,851.4,821.9,155.31,28.64,34.69,23.77,55.78
GHA,GHA_GHA12.11_2,KasenaNankanaWest,UpperEast,2000,803.8,794.8,58.73,27.93,33.73,22.69,52.28
GHA,GHA_GHA12.11_2,KasenaNankanaWest,UpperEast,2001,717.5,703.4,-27.57,28.2,34.17,22.78,49.87
GHA,GHA_GHA12.11_2,KasenaNankanaWest,UpperEast,2002,657.4,616.2,-87.67,28.45,34.26,23.21,51.59
GHA,GHA_GHA12.11_2,KasenaNankanaWest,UpperEast,2003,703.4,678.1,-41.67,28.48,34.22,23.32,52.78
GHA,GHA_GHA12.11_2,KasenaNankanaWest,UpperEast,2004,521.1,453.0,-223.97,28.68,34.55,23.34,51.82
GHA,GHA_GHA12.11_2,KasenaNankanaWest,UpperEast,2005,637.5,591.8,-107.57,28.66,34.46,23.53,52.73
GHA,GHA_GHA12.11_2,KasenaNankanaWest,UpperEast,2006,704.1,669.6,-40.97,28.58,34.43,23.3,50.38
GHA,GHA_GHA12.11_2,KasenaNankanaWest,UpperEast,2007,690.1,642.4,-54.97,28.33,34.15,23.12,51.05
GHA,GHA_GHA12.11_2,KasenaNankanaWest,UpperEast,2008,643.2,639.3,-101.87,28.03,34.0,22.63,49.68
GHA,GHA_GHA12.11_2,KasenaNankanaWest,UpperEast,2009,689.0,670.8,-56.07,28.85,34.66,23.64,52.27
GHA,GHA_GHA12.11_2,KasenaNankanaWest,UpperEast,2010,881.4,843.2,136.33,28.55,34.26,23.4,54.69
GHA,GHA_GHA12.11_2,KasenaNankanaWest,UpperEast,2011,599.7,555.6,-145.37,28.57,34.35,23.32,52.07
GHA,GHA_GHA12.11_2,KasenaNankanaWest,UpperEast,2012,786.7,709.8,41.63,28.18,33.84,23.12,53.92
GHA,GHA_GHA12.11_2,KasenaNankanaWest,UpperEast,2013,613.4,563.3,-131.67,28.56,34.22,23.56,54.07
GHA,GHA_GHA12.11_2,KasenaNankanaWest,UpperEast,2014,713.5,675.0,-31.57,28.61,34.25,23.56,53.83
GHA,GHA_GHA12.11_2,KasenaNankanaWest,UpperEast,2015,884.0,873.3,138.93,28.7,34.55,23.43,49.73
GHA,GHA_GHA12.11_2,KasenaNankanaWest,UpperEast,2016,726.3,674.2,-18.77,28.9,34.67,23.72,51.7
GHA,GHA_GHA12.11_2,KasenaNankanaWest,UpperEast,2017,402.5,388.7,-342.57,28.47,33.95,23.59,49.55
GHA,GHA_GHA12.11_2,KasenaNankanaWest,UpperEast,2018,774.6,742.3,29.53,28.22,33.47,23.63,54.43
GHA,GHA_GHA12.11_2,KasenaNankanaWest,UpperEast,2019,833.2,816.2,88.13,28.57,33.91,23.9,53.3
GHA,GHA_GHA12.11_2,KasenaNankanaWest,UpperEast,2020,885.8,857.3,140.73,28.62,34.01,23.81,50.9
GHA,GHA_GHA12.11_2,KasenaNankanaWest,UpperEast,2021,648.4,641.5,-96.67,28.76,34.1,23.96,50.35
GHA,GHA_GHA12.11_2,KasenaNankanaWest,UpperEast,2022,981.9,942.9,236.83,28.02,33.53,23.18,50.37
GHA,GHA_GHA12.11_2,KasenaNankanaWest,UpperEast,2023,879.8,806.0,134.73,28.7,34.35,23.76,51.06
GHA,GHA_GHA12.11_2,KasenaNankanaWest,UpperEast,2024,1046.2,1007.9,301.13,28.64,34.35,23.8,50.76
GHA,GHA_GHA12.11_2,KasenaNankanaWest,UpperEast,2025,947.4,914.2,202.33,28.64,34.23,23.96,54.09
GHA,GHA_GHA12.12_2,Nabdam,UpperEast,2000,650.2,642.2,-31.25,28.01,33.89,22.69,51.75
GHA,GHA_GHA12.12_2,Nabdam,UpperEast,2001,690.9,678.5,9.45,28.12,34.09,22.64,50.17
GHA,GHA_GHA12.12_2,Nabdam,UpperEast,2002,689.4,661.8,7.95,28.31,34.03,23.13,52.36
GHA,GHA_GHA12.12_2,Nabdam,UpperEast,2003,671.5,635.8,-9.95,28.43,34.19,23.22,52.98
GHA,GHA_GHA12.12_2,Nabdam,UpperEast,2004,472.6,411.7,-208.85,28.63,34.46,23.32,52.13
GHA,GHA_GHA12.12_2,Nabdam,UpperEast,2005,541.3,500.5,-140.15,28.65,34.41,23.51,52.58
GHA,GHA_GHA12.12_2,Nabdam,UpperEast,2006,639.3,603.5,-42.15,28.47,34.26,23.2,51.18
GHA,GHA_GHA12.12_2,Nabdam,UpperEast,2007,709.4,663.1,27.95,28.15,33.89,22.97,52.23
GHA,GHA_GHA12.12_2,Nabdam,UpperEast,2008,620.9,609.1,-60.55,27.85,33.77,22.47,50.78
GHA,GHA_GHA12.12_2,Nabdam,UpperEast,2009,650.2,631.8,-31.25,28.68,34.43,23.53,53.36
GHA,GHA_GHA12.12_2,Nabdam,UpperEast,2010,742.0,695.2,60.55,28.4,34.08,23.28,55.34
GHA,GHA_GHA12.12_2,Nabdam,UpperEast,2011,583.5,550.5,-97.95,28.62,34.44,23.32,51.89
GHA,GHA_GHA12.12_2,Nabdam,UpperEast,2012,759.5,684.4,78.05,28.04,33.64,23.03,54.8
GHA,GHA_GHA12.12_2,Nabdam,UpperEast,2013,525.4,474.4,-156.05,28.49,34.12,23.49,54.36
GHA,GHA_GHA12.12_2,Nabdam,UpperEast,2014,648.3,598.4,-33.15,28.57,34.18,23.5,54.02
GHA,GHA_GHA12.12_2,Nabdam,UpperEast,2015,675.5,659.8,-5.95,28.61,34.42,23.33,50.29
GHA,GHA_GHA12.12_2,Nabdam,UpperEast,2016,672.1,618.4,-9.35,28.69,34.44,23.55,52.67
GHA,GHA_GHA12.12_2,Nabdam,UpperEast,2017,449.3,434.5,-232.15,28.39,33.9,23.53,50.2
GHA,GHA_GHA12.12_2,Nabdam,UpperEast,2018,654.5,622.4,-26.95,28.21,33.49,23.65,54.55
GHA,GHA_GHA12.12_2,Nabdam,UpperEast,2019,788.4,769.4,106.95,28.47,33.74,23.88,54.27
GHA,GHA_GHA12.12_2,Nabdam,UpperEast,2020,798.9,776.2,117.45,28.49,33.82,23.76,51.61
GHA,GHA_GHA12.12_2,Nabdam,UpperEast,2021,605.3,597.1,-76.15,28.9,34.36,24.1,49.67
GHA,GHA_GHA12.12_2,Nabdam,UpperEast,2022,864.8,815.7,183.35,28.0,33.57,23.16,50.6
GHA,GHA_GHA12.12_2,Nabdam,UpperEast,2023,781.5,717.3,100.05,28.64,34.29,23.77,51.78
GHA,GHA_GHA12.12_2,Nabdam,UpperEast,2024,1023.0,996.0,341.55,28.48,34.16,23.75,51.5
GHA,GHA_GHA12.12_2,Nabdam,UpperEast,2025,810.0,776.8,128.55,28.25,34.01,23.61,55.47
GHA,GHA_GHA12.13_2,Pusiga,UpperEast,2000,672.9,666.9,-30.84,28.06,33.72,22.96,50.08
GHA,GHA_GHA12.13_2,Pusiga,UpperEast,2001,721.2,686.5,17.46,28.17,34.0,22.94,48.37
GHA,GHA_GHA12.13_2,Pusiga,UpperEast,2002,754.0,737.2,50.26,28.36,33.95,23.35,50.6
GHA,GHA_GHA12.13_2,Pusiga,UpperEast,2003,765.5,704.2,61.76,28.47,34.09,23.48,51.46
GHA,GHA_GHA12.13_2,Pusiga,UpperEast,2004,490.2,439.3,-213.54,28.69,34.38,23.59,50.34
GHA,GHA_GHA12.13_2,Pusiga,UpperEast,2005,639.8,593.8,-63.94,28.69,34.3,23.75,51.15
GHA,GHA_GHA12.13_2,Pusiga,UpperEast,2006,680.8,668.9,-22.94,28.48,34.13,23.38,49.72
GHA,GHA_GHA12.13_2,Pusiga,UpperEast,2007,643.6,592.9,-60.14,28.38,34.14,23.32,49.7
GHA,GHA_GHA12.13_2,Pusiga,UpperEast,2008,614.6,605.3,-89.14,27.92,33.7,22.76,48.81
GHA,GHA_GHA12.13_2,Pusiga,UpperEast,2009,698.5,681.2,-5.24,28.67,34.22,23.7,51.92
GHA,GHA_GHA12.13_2,Pusiga,UpperEast,2010,810.6,771.5,106.86,28.45,33.93,23.58,53.83
GHA,GHA_GHA12.13_2,Pusiga,UpperEast,2011,573.5,552.1,-130.24,28.64,34.32,23.54,50.25
GHA,GHA_GHA12.13_2,Pusiga,UpperEast,2012,971.5,894.6,267.76,27.98,33.43,23.15,54.21
GHA,GHA_GHA12.13_2,Pusiga,UpperEast,2013,647.1,569.4,-56.64,28.36,33.8,23.57,54.28
GHA,GHA_GHA12.13_2,Pusiga,UpperEast,2014,700.6,658.5,-3.14,28.61,34.1,23.73,52.63
GHA,GHA_GHA12.13_2,Pusiga,UpperEast,2015,831.3,821.4,127.56,28.55,34.26,23.49,49.03
GHA,GHA_GHA12.13_2,Pusiga,UpperEast,2016,703.1,647.6,-0.64,28.74,34.33,23.78,51.45
GHA,GHA_GHA12.13_2,Pusiga,UpperEast,2017,438.9,428.4,-264.84,28.05,33.65,23.39,50.79
GHA,GHA_GHA12.13_2,Pusiga,UpperEast,2018,574.2,558.7,-129.54,27.94,33.23,23.62,54.94
GHA,GHA_GHA12.13_2,Pusiga,UpperEast,2019,805.9,790.9,102.16,28.2,33.53,23.77,54.59
GHA,GHA_GHA12.13_2,Pusiga,UpperEast,2020,806.8,789.1,103.06,28.27,33.61,23.87,51.52
GHA,GHA_GHA12.13_2,Pusiga,UpperEast,2021,564.9,560.4,-138.84,28.73,34.17,24.19,49.14
GHA,GHA_GHA12.13_2,Pusiga,UpperEast,2022,794.0,769.0,90.26,27.78,33.26,23.24,50.57
GHA,GHA_GHA12.13_2,Pusiga,UpperEast,2023,705.7,648.0,1.96,28.45,34.17,23.77,51.45
GHA,GHA_GHA12.13_2,Pusiga,UpperEast,2024,802.3,791.2,98.56,28.67,34.52,24.02,49.4
GHA,GHA_GHA12.13_2,Pusiga,UpperEast,2025,885.7,846.1,181.96,28.77,34.65,24.0,51.78
GHA,GHA_GHA12.14_2,Talensi,UpperEast,2000,650.2,642.2,-29.42,28.47,34.28,23.22,53.13
GHA,GHA_GHA12.14_2,Talensi,UpperEast,2001,690.9,678.5,11.28,28.65,34.57,23.21,51.1
GHA,GHA_GHA12.14_2,Talensi,UpperEast,2002,689.4,661.8,9.78,28.83,34.51,23.7,53.38
GHA,GHA_GHA12.14_2,Talensi,UpperEast,2003,671.5,635.8,-8.12,28.88,34.57,23.75,54.34
GHA,GHA_GHA12.14_2,Talensi,UpperEast,2004,472.6,411.7,-207.02,29.13,34.94,23.89,53.19
GHA,GHA_GHA12.14_2,Talensi,UpperEast,2005,541.3,500.5,-138.32,29.15,34.86,24.04,53.68
GHA,GHA_GHA12.14_2,Talensi,UpperEast,2006,639.3,603.5,-40.32,29.02,34.76,23.84,52.14
GHA,GHA_GHA12.14_2,Talensi,UpperEast,2007,709.4,663.1,29.78,28.66,34.38,23.54,53.21
GHA,GHA_GHA12.14_2,Talensi,UpperEast,2008,620.9,609.1,-58.72,28.38,34.27,23.04,51.76
GHA,GHA_GHA12.14_2,Talensi,UpperEast,2009,650.2,631.8,-29.42,29.16,34.87,24.09,54.56
GHA,GHA_GHA12.14_2,Talensi,UpperEast,2010,742.0,695.2,62.38,28.9,34.52,23.83,56.45
GHA,GHA_GHA12.14_2,Talensi,UpperEast,2011,583.5,550.5,-96.12,29.04,34.78,23.83,53.45
GHA,GHA_GHA12.14_2,Talensi,UpperEast,2012,759.5,684.4,79.88,28.56,34.15,23.59,55.7
GHA,GHA_GHA12.14_2,Talensi,UpperEast,2013,525.4,474.4,-154.22,28.99,34.59,24.03,55.38
GHA,GHA_GHA12.14_2,Talensi,UpperEast,2014,648.3,598.4,-31.32,29.08,34.67,24.05,55.03
GHA,GHA_GHA12.14_2,Talensi,UpperEast,2015,675.5,659.8,-4.12,29.09,34.86,23.86,51.47
GHA,GHA_GHA12.14_2,Talensi,UpperEast,2016,672.1,618.4,-7.52,29.18,34.89,24.08,53.73
GHA,GHA_GHA12.14_2,Talensi,UpperEast,2017,429.6,407.4,-250.02,28.78,34.56,23.84,50.54
GHA,GHA_GHA12.14_2,Talensi,UpperEast,2018,635.3,606.3,-44.32,28.46,33.98,23.83,55.33
GHA,GHA_GHA12.14_2,Talensi,UpperEast,2019,750.7,732.8,71.08,28.84,34.33,24.12,54.63
GHA,GHA_GHA12.14_2,Talensi,UpperEast,2020,782.0,757.9,102.38,28.71,34.27,23.91,52.8
GHA,GHA_GHA12.14_2,Talensi,UpperEast,2021,663.4,625.1,-16.22,29.13,34.76,24.24,50.89
GHA,GHA_GHA12.14_2,Talensi,UpperEast,2022,920.0,866.9,240.38,28.21,33.97,23.25,51.82
GHA,GHA_GHA12.14_2,Talensi,UpperEast,2023,807.6,754.7,127.98,28.76,34.62,23.85,53.55
GHA,GHA_GHA12.14_2,Talensi,UpperEast,2024,903.0,881.3,223.38,28.92,34.96,23.93,51.35
GHA,GHA_GHA12.14_2,Talensi,UpperEast,2025,836.4,810.4,156.78,28.94,35.04,24.0,54.46
GHA,GHA_GHA12.15_2,Tempane,UpperEast,2000,672.9,666.9,-36.38,28.02,33.58,22.98,51.81
GHA,GHA_GHA12.15_2,Tempane,UpperEast,2001,721.2,686.5,11.92,28.13,33.87,22.91,50.03
GHA,GHA_GHA12.15_2,Tempane,UpperEast,2002,754.0,737.2,44.72,28.4,33.92,23.4,51.93
GHA,GHA_GHA12.15_2,Tempane,UpperEast,2003,765.5,704.2,56.22,28.39,33.9,23.46,53.4
GHA,GHA_GHA12.15_2,Tempane,UpperEast,2004,490.2,439.3,-219.08,28.57,34.13,23.54,52.51
GHA,GHA_GHA12.15_2,Tempane,UpperEast,2005,639.8,593.8,-69.48,28.61,34.1,23.74,53.08
GHA,GHA_GHA12.15_2,Tempane,UpperEast,2006,680.8,668.9,-28.48,28.53,34.06,23.46,51.17
GHA,GHA_GHA12.15_2,Tempane,UpperEast,2007,643.6,592.9,-65.68,28.32,33.96,23.3,51.48
GHA,GHA_GHA12.15_2,Tempane,UpperEast,2008,614.6,605.3,-94.68,27.91,33.61,22.78,50.49
GHA,GHA_GHA12.15_2,Tempane,UpperEast,2009,698.5,681.2,-10.78,28.67,34.18,23.72,53.61
GHA,GHA_GHA12.15_2,Tempane,UpperEast,2010,810.6,771.5,101.32,28.4,33.79,23.56,55.6
GHA,GHA_GHA12.15_2,Tempane,UpperEast,2011,573.5,552.1,-135.78,28.57,34.11,23.58,52.39
GHA,GHA_GHA12.15_2,Tempane,UpperEast,2012,971.5,894.6,262.22,28.0,33.35,23.22,55.46
GHA,GHA_GHA12.15_2,Tempane,UpperEast,2013,647.1,569.4,-62.18,28.35,33.68,23.62,55.71
GHA,GHA_GHA12.15_2,Tempane,UpperEast,2014,700.6,658.5,-8.68,28.52,33.9,23.71,54.68
GHA,GHA_GHA12.15_2,Tempane,UpperEast,2015,831.3,821.4,122.02,28.53,34.11,23.49,50.78
GHA,GHA_GHA12.15_2,Tempane,UpperEast,2016,703.1,647.6,-6.18,28.66,34.15,23.76,53.12
GHA,GHA_GHA12.15_2,Tempane,UpperEast,2017,413.1,405.7,-296.18,27.97,33.61,23.18,52.09
GHA,GHA_GHA12.15_2,Tempane,UpperEast,2018,601.2,580.5,-108.08,27.91,33.2,23.5,55.88
GHA,GHA_GHA12.15_2,Tempane,UpperEast,2019,777.7,760.0,68.42,28.19,33.55,23.65,55.44
GHA,GHA_GHA12.15_2,Tempane,UpperEast,2020,827.8,806.1,118.52,28.25,33.62,23.7,52.38
GHA,GHA_GHA12.15_2,Tempane,UpperEast,2021,580.5,574.3,-128.78,28.78,34.29,24.11,49.65
GHA,GHA_GHA12.15_2,Tempane,UpperEast,2022,821.0,797.9,111.72,27.82,33.36,23.17,51.15
GHA,GHA_GHA12.15_2,Tempane,UpperEast,2023,739.6,688.0,30.32,28.43,34.17,23.67,52.3
GHA,GHA_GHA12.15_2,Tempane,UpperEast,2024,843.0,832.2,133.72,28.57,34.41,23.91,50.39
GHA,GHA_GHA12.15_2,Tempane,UpperEast,2025,918.5,882.6,209.22,28.78,34.74,23.94,52.39
GHA,GHA_GHA13.1_2,Daffiama-Bussie-Issa,UpperWest,2000,757.5,739.6,-15.61,27.41,33.21,22.12,54.42
GHA,GHA_GHA13.1_2,Daffiama-Bussie-Issa,UpperWest,2001,660.4,627.3,-112.71,27.84,33.82,22.42,51.42
GHA,GHA_GHA13.1_2,Daffiama-Bussie-Issa,UpperWest,2002,695.4,638.5,-77.71,28.23,34.02,22.96,52.99
GHA,GHA_GHA13.1_2,Daffiama-Bussie-Issa,UpperWest,2003,1080.6,1006.5,307.49,27.86,33.53,22.72,56.08
GHA,GHA_GHA13.1_2,Daffiama-Bussie-Issa,UpperWest,2004,556.5,448.8,-216.61,28.07,33.92,22.75,54.83
GHA,GHA_GHA13.1_2,Daffiama-Bussie-Issa,UpperWest,2005,748.2,656.0,-24.91,28.11,33.86,22.97,55.18
GHA,GHA_GHA13.1_2,Daffiama-Bussie-Issa,UpperWest,2006,617.9,569.5,-155.21,28.13,34.0,22.85,52.92
GHA,GHA_GHA13.1_2,Daffiama-Bussie-Issa,UpperWest,2007,613.0,553.4,-160.11,27.97,33.87,22.68,52.14
GHA,GHA_GHA13.1_2,Daffiama-Bussie-Issa,UpperWest,2008,658.1,639.1,-115.01,27.56,33.51,22.14,52.04
GHA,GHA_GHA13.1_2,Daffiama-Bussie-Issa,UpperWest,2009,690.9,657.8,-82.21,28.12,34.03,22.93,55.83
GHA,GHA_GHA13.1_2,Daffiama-Bussie-Issa,UpperWest,2010,848.3,789.8,75.19,27.93,33.61,22.8,57.47
GHA,GHA_GHA13.1_2,Daffiama-Bussie-Issa,UpperWest,2011,782.1,729.2,8.99,27.81,33.48,22.71,55.94
GHA,GHA_GHA13.1_2,Daffiama-Bussie-Issa,UpperWest,2012,696.8,621.0,-76.31,27.72,33.41,22.65,55.49
GHA,GHA_GHA13.1_2,Daffiama-Bussie-Issa,UpperWest,2013,660.7,575.0,-112.41,28.11,33.85,23.02,55.44
GHA,GHA_GHA13.1_2,Daffiama-Bussie-Issa,UpperWest,2014,649.7,604.3,-123.41,28.17,33.86,23.1,55.55
GHA,GHA_GHA13.1_2,Daffiama-Bussie-Issa,UpperWest,2015,670.2,648.3,-102.91,28.27,34.09,22.98,51.72
GHA,GHA_GHA13.1_2,Daffiama-Bussie-Issa,UpperWest,2016,750.9,672.2,-22.21,28.45,34.2,23.25,53.32
GHA,GHA_GHA13.1_2,Daffiama-Bussie-Issa,UpperWest,2017,581.7,546.2,-191.41,28.22,33.85,23.28,51.69
GHA,GHA_GHA13.1_2,Daffiama-Bussie-Issa,UpperWest,2018,761.7,688.2,-11.41,27.61,33.02,23.02,57.4
GHA,GHA_GHA13.1_2,Daffiama-Bussie-Issa,UpperWest,2019,992.2,957.1,219.09,27.88,33.38,23.17,56.81
GHA,GHA_GHA13.1_2,Daffiama-Bussie-Issa,UpperWest,2020,1009.7,911.9,236.59,28.04,33.64,23.18,53.69
GHA,GHA_GHA13.1_2,Daffiama-Bussie-Issa,UpperWest,2021,761.1,749.5,-12.01,28.34,33.93,23.42,52.63
GHA,GHA_GHA13.1_2,Daffiama-Bussie-Issa,UpperWest,2022,1042.0,945.9,268.89,27.21,32.9,22.34,54.95
GHA,GHA_GHA13.1_2,Daffiama-Bussie-Issa,UpperWest,2023,899.4,867.1,126.29,27.94,33.65,22.94,55.33
GHA,GHA_GHA13.1_2,Daffiama-Bussie-Issa,UpperWest,2024,1043.5,980.5,270.39,28.19,34.1,23.12,52.9
GHA,GHA_GHA13.1_2,Daffiama-Bussie-Issa,UpperWest,2025,872.3,813.3,99.19,28.22,33.65,23.44,57.34
GHA,GHA_GHA13.2_2,Jirapa,UpperWest,2000,796.5,765.6,-12.25,27.32,33.22,21.95,54.14
GHA,GHA_GHA13.2_2,Jirapa,UpperWest,2001,737.7,695.0,-71.05,27.75,33.8,22.29,51.33
GHA,GHA_GHA13.2_2,Jirapa,UpperWest,2002,745.5,692.2,-63.25,28.2,34.05,22.89,52.34
GHA,GHA_GHA13.2_2,Jirapa,UpperWest,2003,1113.1,1032.4,304.35,27.87,33.68,22.65,55.32
GHA,GHA_GHA13.2_2,Jirapa,UpperWest,2004,602.4,477.8,-206.35,28.07,34.03,22.69,54.08
GHA,GHA_GHA13.2_2,Jirapa,UpperWest,2005,813.1,696.0,4.35,28.03,33.81,22.87,55.0
GHA,GHA_GHA13.2_2,Jirapa,UpperWest,2006,738.2,674.9,-70.55,28.02,33.95,22.7,52.64
GHA,GHA_GHA13.2_2,Jirapa,UpperWest,2007,646.2,572.2,-162.55,27.96,33.95,22.61,51.49
GHA,GHA_GHA13.2_2,Jirapa,UpperWest,2008,727.5,698.4,-81.25,27.47,33.53,22.0,51.57
GHA,GHA_GHA13.2_2,Jirapa,UpperWest,2009,800.9,753.1,-7.85,27.89,33.81,22.71,56.15
GHA,GHA_GHA13.2_2,Jirapa,UpperWest,2010,995.7,918.1,186.95,27.82,33.58,22.63,57.37
GHA,GHA_GHA13.2_2,Jirapa,UpperWest,2011,784.0,721.8,-24.75,27.69,33.41,22.53,55.59
GHA,GHA_GHA13.2_2,Jirapa,UpperWest,2012,770.1,681.1,-38.65,27.56,33.32,22.45,55.35
GHA,GHA_GHA13.2_2,Jirapa,UpperWest,2013,713.8,616.3,-94.95,27.98,33.76,22.86,55.33
GHA,GHA_GHA13.2_2,Jirapa,UpperWest,2014,664.7,609.0,-144.05,28.1,33.85,22.97,55.04
GHA,GHA_GHA13.2_2,Jirapa,UpperWest,2015,732.6,706.2,-76.15,28.12,33.98,22.8,51.68
